Fund Name,Scheme Type,Scheme Category,Plan,AUM,TER,PE,PB,Top 3 Holdings,Top 5 Holdings,Top 10 Holdings,Sharpe,Sortino,St Dev,Inception,Age in yrs,Score
Higher/lower,,,,higher,lower,lower,lower,lower,lower,lower,higher,higher,lower,higher,higher,
Aditya Birla SL Infrastructure Fund,Equity Scheme,Sectoral Fund - Infrastructure,IDCW,1119.5386,1.44,29.1407,3.55,17.22529263,25.07982306,38.7194421,0.885797539,0.0945,14.98233513,10.55568146,13.25,9164.887529
HSBC Business Cycles Fund,Equity Scheme,Thematic Fund,Growth,1101.4904,1.04,25.4095,3.22,14.38193197,20.23187855,32.69503756,0.428611712,0.0461,13.82159109,15.09027859,11.66666667,9152.45464
HSBC Business Cycles Fund,Equity Scheme,Thematic Fund,IDCW,1101.4904,1.04,25.4095,3.22,14.38193197,20.23187855,32.69503756,0.428611712,0.0462,13.82159109,8.920571639,11.66666667,9133.946819
Axis Innovation Fund,Equity Scheme,Thematic Fund,IDCW,1145.059903,1.31,76.975,6.27,14.01170472,20.86213097,33.4805987,0.312727805,0.032,13.82159109,0,5.333333333,9072.887916
Axis Innovation Fund,Equity Scheme,Thematic Fund,Growth,1145.059903,1.31,76.975,6.27,14.01170472,20.86213097,33.4805987,0.309552903,0.0318,13.82159109,0,5.333333333,9072.837692
TRUSTMF Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,IDCW,1106.809511,0.49,28.3216,4.56,16.47846392,24.38593451,41.03932977,0.350826624,0.0363,12.54736388,0,2,8974.772598
TRUSTMF Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,Growth,1106.809511,0.49,28.3216,4.56,16.47846392,24.38593451,41.03932977,0.349239173,0.036,12.54736388,0,2,8974.744886
SBI Nifty50 Equal Weight Index Fund,Equity Scheme,Index Fund,Growth,1060.9349,0.45,19.7334,3.41,7.40021843,12.07878071,23.28833748,0.790550492,0.088,14.87480402,0,2.25,8931.050628
SBI Nifty50 Equal Weight Index Fund,Equity Scheme,Index Fund,IDCW,1060.9349,0.45,19.7334,3.41,7.40021843,12.07878071,23.28833748,0.790550492,0.088,14.87480402,0,2.25,8931.050628
Navi Nifty Next 50 Index Fund,Equity Scheme,Index Fund,Growth,1075.298352,0.16,20.0037,3.14,12.82509294,19.35851102,33.75601137,0.630217962,0.0644,14.87480402,0,4.25,8884.549579
UTI Healthcare Fund,Equity Scheme,Sectoral Fund - Pharma & Health Care,Growth,1106.7108,1.3,38.1586,5.16,22.24592911,30.23911034,47.22710757,0.482585039,0.0485,13.16350135,13.23522727,13.25,8844.423269
UTI Healthcare Fund,Equity Scheme,Sectoral Fund - Pharma & Health Care,IDCW,1106.7108,1.3,38.1586,5.16,22.24592911,30.23911034,47.22710757,0.482585039,0.0484,13.16350135,13.23537566,13.25,8844.422414
Axis Momentum Fund,Equity Scheme,Thematic Fund,IDCW,1094.8711,0.71,30.2279,4.47,19.17428271,28.45082439,47.69447116,0.557195226,0.0602,13.82159109,0,1.333333333,8734.130849
Axis Momentum Fund,Equity Scheme,Thematic Fund,Growth,1094.8711,0.71,30.2279,4.47,19.17428271,28.45082439,47.69447116,0.555607775,0.0598,13.82159109,0,1.333333333,8734.101837
Bandhan Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,1114.3862,0.62,21.6105,2.56,37.09590689,44.63541051,56.61459931,0.800075196,0.0883,13.61429544,0,2.75,8652.925335
Bandhan Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,1114.3862,0.62,21.6105,2.56,37.09590689,44.63541051,56.61459931,0.798487746,0.088,13.61429544,0,2.75,8652.897624
Tata Nifty Midcap 150 Momentum 50 Index Fund,Equity Scheme,Index Fund,Growth,1062.972372,0.44,29.1734,4.1,14.77757129,23.5793899,41.38766084,0.674666584,0.0727,14.87480402,0,3.5,8587.052434
Tata Nifty Midcap 150 Momentum 50 Index Fund,Equity Scheme,Index Fund,IDCW,1062.972372,0.44,29.1734,4.1,14.77757129,23.5793899,41.38766084,0.674666584,0.0727,14.87480402,0,3.5,8587.052434
Aditya Birla SL Mfg. Equity Fund,Equity Scheme,Thematic Fund,Growth,1050.6534,1.34,33.5714,3.78,14.06420325,21.98997788,37.59421703,0.952470472,0.0987,13.82159109,14.72387245,11.16666667,8585.694403
Aditya Birla SL Mfg. Equity Fund,Equity Scheme,Thematic Fund,IDCW,1050.6534,1.34,33.5714,3.78,14.06420325,21.98997788,37.59421703,0.952470472,0.099,13.82159109,8.833947427,11.16666667,8568.028528
LIC MF ELSS Tax Saver,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,1044.5721,0.99,25.167,3.75,20.3037684,27.82863911,42.19140067,0.063498031,0.0068,13.06027511,14.13220321,13.25,8460.364439
Tata Dividend Yield Fund,Equity Scheme,Dividend Yield Fund,Growth,1018.540187,0.61,25.4549,3.42,10.88886835,16.80009314,27.38716681,1.011206151,0.1092,12.00374965,0,4.916666667,8452.385635
Tata Dividend Yield Fund,Equity Scheme,Dividend Yield Fund,IDCW,1018.540187,0.61,25.4549,3.42,10.88886835,16.80009314,27.38716681,1.011206151,0.1092,12.00374965,0,4.916666667,8452.385635
LIC MF ELSS Tax Saver,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,1044.5721,0.99,25.167,3.75,20.3037684,27.82863911,42.19140067,0.061910581,0.0066,13.06027511,9.92677833,13.25,8447.721752
Motilal Oswal Nifty Smallcap 250 Index Fund,Equity Scheme,Index Fund,Growth,997.8966,0.33,27.3137,3.07,7.053847062,9.4899211,14.80473027,0.196843898,0.02,14.87480402,0,6.583333333,8417.211601
Sundaram Focused Fund,Equity Scheme,Focused Fund,Growth,1055.782457,1.22,30.949,4.28,22.55961327,33.64222772,54.53927238,0.133345866,0.015,13.25564873,14.88311698,13.25,8353.543906
Union Innovation & Opp Fund,Equity Scheme,Thematic Fund,Growth,1048.9465,0.84,54.5147,5.04,13.53268255,21.01140525,36.94985397,0.339714468,0.0349,13.82159109,0,2.583333333,8339.03583
Union Innovation & Opp Fund,Equity Scheme,Thematic Fund,IDCW,1048.9465,0.84,54.5147,5.04,13.53268255,21.01140525,36.94985397,0.339714468,0.0349,13.82159109,0,2.583333333,8339.03583
Sundaram Focused Fund,Equity Scheme,Focused Fund,IDCW,1055.782457,1.22,30.949,4.28,22.55961327,33.64222772,54.53927238,0.125408612,0.014,13.25564873,4.631063176,13.25,8322.655686
Nippon India Nifty 500 Momentum 50 Index Fund,Equity Scheme,Index Fund,IDCW,1033.3475,0.25,28.8895,4.22,15.73190043,24.9705035,45.00406849,0.428611712,0.046,14.87480402,0,1.583333333,8261.779827
Nippon India Nifty 500 Momentum 50 Index Fund,Equity Scheme,Index Fund,Growth,1033.3475,0.25,28.8895,4.22,15.73190043,24.9705035,45.00406849,0.428611712,0.046,14.87480402,0,1.583333333,8261.779827
Edelweiss Focused Fund,Equity Scheme,Focused Fund,IDCW,1038.0187,0.64,28.9514,3.88,18.87693353,29.41898831,50.89942985,0.7064156,0.0795,13.25564873,0,3.666666667,8224.327915
Edelweiss Focused Fund,Equity Scheme,Focused Fund,Growth,1038.0187,0.64,28.9514,3.88,18.87693353,29.41898831,50.89942985,0.7064156,0.0794,13.25564873,0,3.666666667,8224.326615
LIC MF Infra Fund,Equity Scheme,Sectoral Fund - Infrastructure,Growth,1006.6828,1,19.3876,3.69,18.53429899,25.24608546,41.40411458,0.860398326,0.0906,14.98233513,18.64200059,13.25,8210.544768
LIC MF Infra Fund,Equity Scheme,Sectoral Fund - Infrastructure,IDCW,1006.6828,1,19.3876,3.69,18.53429899,25.24608546,41.40411458,0.858810876,0.0906,14.98233513,18.47054093,13.25,8210.006578
Sundaram Multi-Factor Fund,Equity Scheme,Thematic Fund,IDCW,1001.850236,0.59,20.3262,3.02,14.24854353,20.15275384,31.13898185,-0.215893307,-0.0211,13.82159109,0,0.75,8200.029471
Sundaram Multi-Factor Fund,Equity Scheme,Thematic Fund,Growth,1001.850236,0.59,20.3262,3.02,14.24854353,20.15275384,31.13898185,-0.215893307,-0.0211,13.82159109,0,0.75,8200.029471
LIC MF Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,Growth,1000.3619,1.58,30.2641,3.67,16.44109997,22.31370467,34.69610348,0.550845423,0.0578,12.54736388,11.67940033,13.25,8162.847142
LIC MF Flexi Cap Fund,Equity Scheme,Flexi Cap Fund,IDCW,1000.3619,1.58,30.2641,3.67,16.44109997,22.31370467,34.69610348,0.547670521,0.0576,12.54736388,10.16399304,13.25,8158.250697
Motilal Oswal Consumption Fund,Equity Scheme,Sectoral Fund - Consumption,Growth,1052.5047,0.5,51.8859,6.99,18.76687106,29.40591144,50.78157846,-2.955833365,-0.2802,12.17670215,0,0.5,8109.705692
Motilal Oswal Consumption Fund,Equity Scheme,Sectoral Fund - Consumption,IDCW,1052.5047,0.5,51.8859,6.99,18.76687106,29.40591144,50.78157846,-2.955833365,-0.2802,12.17670215,0,0.5,8109.705692
Kotak Nifty 50 Index Fund,Equity Scheme,Index Fund,IDCW,1036.5809,0.07,21.2311,3.27,28.79118263,38.49968681,55.18724105,0.496872096,0.0564,14.87480402,0,4.833333333,8075.815228
Kotak Nifty 50 Index Fund,Equity Scheme,Index Fund,Growth,1036.5809,0.07,21.2311,3.27,28.79118263,38.49968681,55.18724105,0.496872096,0.0563,14.87480402,0,4.833333333,8075.813928
SBI Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,Growth,963.8972,0.4,29.9106,3.78,6.817780983,10.22577926,17.71900572,0.784200689,0.0816,14.87480402,0,3.5,8054.390646
SBI Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,IDCW,963.8972,0.4,29.9106,3.78,6.817780983,10.22577926,17.71900572,0.784200689,0.0816,14.87480402,0,3.5,8054.390646
SBI Comma Fund,Equity Scheme,Thematic Fund,Growth,999.262,1.6,16.9773,1.98,21.22742584,30.66485066,49.85025949,1.08899124,0.1123,13.82159109,18.27131826,13.25,8048.381016
SBI Comma Fund,Equity Scheme,Thematic Fund,IDCW,999.262,1.6,16.9773,1.98,21.22742584,30.66485066,49.85025949,1.08899124,0.1123,13.82159109,16.25590164,13.25,8042.334766
Bank of India Multi Cap Fund,Equity Scheme,Multi Cap Fund,Growth,989.0138,0.78,24.5567,3.68,14.83032896,22.18165207,37.36346247,0.838174015,0.0878,13.36239406,0,3.083333333,8011.092882
Bank of India Multi Cap Fund,Equity Scheme,Multi Cap Fund,IDCW,989.0138,0.78,24.5567,3.68,14.83032896,22.18165207,37.36346247,0.834999114,0.0879,13.36239406,0,3.083333333,8011.046559
ICICI Pru Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,Growth,957.8799771,0.3,29.9091,3.78,6.825980453,10.49395565,18.23177268,0.803250098,0.0838,14.87480402,0,4.333333333,7999.214006
ICICI Pru Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,IDCW,957.8799771,0.3,29.9091,3.78,6.825980453,10.49395565,18.23177268,0.803250098,0.0838,14.87480402,0,4.333333333,7999.214006
Motilal Oswal Nifty 200 Momentum 30 Index Fund,Equity Scheme,Index Fund,Growth,974.4015,0.32,26.2076,3.94,16.96780023,27.04349285,48.75154646,0.469885433,0.051,14.87480402,0,4.166666667,7708.588962
HDFC Non-Cyclical Consumer Fund,Equity Scheme,Thematic Fund,Growth,1009.589,1.06,52.4917,8.02,24.32019366,34.58272624,53.36771696,-0.038098819,-0.004,13.82159109,0,2.75,7644.806203
HDFC Non-Cyclical Consumer Fund,Equity Scheme,Thematic Fund,IDCW,1009.589,1.06,52.4917,8.02,24.32019366,34.58272624,53.36771696,-0.038098819,-0.004,13.82159109,0,2.75,7644.806203
Nippon India Nifty 50 Value 20 Index Fund,Equity Scheme,Index Fund,IDCW,1020.5971,0.25,14.8887,2.8,37.32282699,53.19212504,77.92781098,0.044448622,0.005,14.87480402,0,5.166666667,7604.702722
Nippon India Nifty 50 Value 20 Index Fund,Equity Scheme,Index Fund,Growth,1020.5971,0.25,14.8887,2.8,37.32282699,53.19212504,77.92781098,0.044448622,0.005,14.87480402,0,5.166666667,7604.702722
Aditya Birla SL Special Opp Fund,Equity Scheme,Thematic Fund,Growth,944.4047,1.29,25.0804,3.49,16.2789427,23.71619921,37.80636627,1.039780265,0.1135,13.82159109,0,5.5,7587.095319
Aditya Birla SL Special Opp Fund,Equity Scheme,Thematic Fund,IDCW,944.4047,1.29,25.0804,3.49,16.2789427,23.71619921,37.80636627,1.039780265,0.1131,13.82159109,0,5.5,7587.090119
Canara Rob Infrastructure Fund,Equity Scheme,Sectoral Fund - Infrastructure,Growth,933.7128,1.02,24.5341,3.63,19.49035078,28.01568105,45.45926756,1.055654773,0.1155,14.98233513,18.28125082,13.25,7457.973163
Canara Rob Infrastructure Fund,Equity Scheme,Sectoral Fund - Infrastructure,IDCW,933.7128,1.02,24.5341,3.63,19.49035078,28.01568105,45.45926756,1.050892421,0.115,14.98233513,13.52436667,13.25,7443.624575
Union Large & Midcap Fund,Equity Scheme,Large & Mid Cap Fund,Growth,913.9431,1.02,32.287,4.18,11.25817351,17.22491258,28.45797512,0.82706186,0.0889,13.44884509,0,6.333333333,7430.719099
Union Large & Midcap Fund,Equity Scheme,Large & Mid Cap Fund,IDCW,913.9431,1.02,32.287,4.18,11.25817351,17.22491258,28.45797512,0.82706186,0.0889,13.44884509,0,6.333333333,7430.719099
Mahindra Manulife ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,936.3974,0.62,28.6569,3.65,20.50211801,28.00649596,43.4374444,0.533383464,0.06,13.06027511,0,9.5,7399.638109
Mahindra Manulife ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,936.3974,0.62,28.6569,3.65,20.50211801,28.00649596,43.4374444,0.530208563,0.0596,13.06027511,0,9.5,7399.585285
Sundaram Dividend Yield Fund,Equity Scheme,Dividend Yield Fund,Growth,900.399718,1.04,17.8358,2.69,15.05488619,22.70308668,38.36108138,0.658792076,0.072,12.00374965,16.56880692,13.25,7361.384983
Baroda BNP Paribas ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,910.8086,1,31.7869,4.19,15.38380305,22.64809747,36.10621469,0.757214025,0.0796,13.06027511,14.51092077,13.25,7348.967475
Sundaram Dividend Yield Fund,Equity Scheme,Dividend Yield Fund,IDCW,900.399718,1.04,17.8358,2.69,15.05488619,22.70308668,38.36108138,0.652442273,0.0713,12.00374965,11.30514897,13.25,7345.489662
Baroda BNP Paribas ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,910.8086,1,31.7869,4.19,15.38380305,22.64809747,36.10621469,0.757214025,0.0796,13.06027511,6.77217119,13.25,7325.751226
Kotak Nifty Next 50 Index Fund,Equity Scheme,Index Fund,Growth,893.6608,0.1,20.0033,3.14,12.77247475,19.27998856,33.61926583,0.641330118,0.0656,14.87480402,0,5.083333333,7256.786449
Kotak Nifty Next 50 Index Fund,Equity Scheme,Index Fund,IDCW,893.6608,0.1,20.0033,3.14,12.77247475,19.27998856,33.61926583,0.641330118,0.0656,14.87480402,0,5.083333333,7256.786449
Sundaram Infra Advantage Fund,Equity Scheme,Sectoral Fund - Infrastructure,Growth,916.5867851,1.61,27.0425,3.59,25.68712028,34.76942447,48.49209424,1.144552017,0.1255,14.98233513,16.48443393,13.25,7150.04652
Nippon India Index Fund-BSE Sensex Plan,Equity Scheme,Index Fund,Growth,945.6169,0.2,22.9734,3.42,34.11011475,44.77773321,65.25400704,0.307965453,0.035,14.87480402,13.26022983,13.25,7148.295395
Nippon India Index Fund-BSE Sensex Plan(Q-IDCW),Equity Scheme,Index Fund,IDCW,945.6169,0.2,22.9734,3.42,34.11011475,44.77773321,65.25400704,0.307965453,0.035,14.87480402,10.69865585,13.25,7140.610673
Nippon India Index Fund-BSE Sensex Plan(A-IDCW),Equity Scheme,Index Fund,IDCW,945.6169,0.2,22.9734,3.42,34.11011475,44.77773321,65.25400704,0.307965453,0.035,14.87480402,10.69786588,13.25,7140.608303
Nippon India Index Fund-BSE Sensex Plan(H-IDCW),Equity Scheme,Index Fund,IDCW,945.6169,0.2,22.9734,3.42,34.11011475,44.77773321,65.25400704,0.309552903,0.035,14.87480402,10.68350604,13.25,7140.589035
Sundaram Infra Advantage Fund,Equity Scheme,Sectoral Fund - Infrastructure,IDCW,916.5867851,1.61,27.0425,3.59,25.68712028,34.76942447,48.49209424,1.141377116,0.1252,14.98233513,10.23096622,12,7124.984593
Baroda BNP Paribas Manufacturing Fund,Equity Scheme,Thematic Fund,IDCW,907.2378,1.15,31.93,5.14,18.23772114,26.4541667,42.32004002,1.403306495,0.1457,13.82159109,0,1.833333333,7108.070821
Baroda BNP Paribas Manufacturing Fund,Equity Scheme,Thematic Fund,Growth,907.2378,1.15,31.93,5.14,18.23772114,26.4541667,42.32004002,1.403306495,0.1457,13.82159109,0,1.833333333,7108.070821
360 ONE Quant Fund,Equity Scheme,Thematic Fund,IDCW,876.7545188,0.62,28.787,5.76,11.26469621,17.87421341,33.43875548,0.873097933,0.0936,13.82159109,0,4.416666667,7055.382631
360 ONE Quant Fund,Equity Scheme,Thematic Fund,Growth,876.7545188,0.62,28.787,5.76,11.26469621,17.87421341,33.43875548,0.873097933,0.0936,13.82159109,0,4.416666667,7055.382631
Union ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,869.6607,1.33,27.5957,3.64,16.36391066,23.16719613,36.61928152,0.633392864,0.0676,13.06027511,14.26172742,13.25,6990.325693
JM Value Fund,Equity Scheme,Value Fund,Growth,857.8947999,1.1,23.7031,2.96,13.26139456,20.91508301,36.99872293,0.046036073,0.0048,12.7807808,17.93458033,13.25,6961.98955
JM Value Fund,Equity Scheme,Value Fund,IDCW,857.8947999,1.1,23.7031,2.96,13.26139456,20.91508301,36.99872293,0.046036073,0.0048,12.7807808,17.77527072,13.25,6961.511621
Quant Business Cycle Fund,Equity Scheme,Thematic Fund,Growth,968.9398,0.74,37.1598,3.09,38.47054275,56.61396095,88.0593717,-0.065085482,-0.0067,13.82159109,0,2.916666667,6856.764228
Quant Business Cycle Fund,Equity Scheme,Thematic Fund,IDCW,968.9398,0.74,37.1598,3.09,38.47054275,56.61396095,88.0593717,-0.065085482,-0.0068,13.82159109,0,2.916666667,6856.762928
Invesco India Business Cycle Fund,Equity Scheme,Thematic Fund,IDCW,892.5969,0.59,43.9861,5.08,17.50813833,26.7274287,48.52788532,1.195350442,0.1299,13.82159109,0,1.166666667,6844.139751
Invesco India Business Cycle Fund,Equity Scheme,Thematic Fund,Growth,892.5969,0.59,43.9861,5.08,17.50813833,26.7274287,48.52788532,1.189000639,0.1293,13.82159109,0,1.166666667,6844.036704
DSP NIFTY 50 Index Fund,Equity Scheme,Index Fund,Growth,893.6991,0.18,21.2311,3.27,28.77628499,38.47976349,55.15867701,0.492109744,0.0558,14.87480402,0,7.166666667,6801.093539
DSP NIFTY 50 Index Fund,Equity Scheme,Index Fund,IDCW,893.6991,0.18,21.2311,3.27,28.77628499,38.47976349,55.15867701,0.492109744,0.0558,14.87480402,0,7.166666667,6801.093539
Axis Quant Fund,Equity Scheme,Thematic Fund,Growth,870.476603,0.76,17.7493,2.98,22.2666321,30.28803841,48.91199809,0.679428937,0.0713,13.82159109,0,4.75,6781.844992
Axis Quant Fund,Equity Scheme,Thematic Fund,IDCW,870.476603,0.76,17.7493,2.98,22.2666321,30.28803841,48.91199809,0.671491683,0.0702,13.82159109,0,4.75,6781.711634
ICICI Pru Conglomerate Fund,Equity Scheme,Thematic Fund,IDCW,884.0192278,1.2,37.6897,4.31,20.17188025,28.90307043,46.76123403,-0.492109744,-0.0474,13.82159109,0,0.5,6755.993507
ICICI Pru Conglomerate Fund,Equity Scheme,Thematic Fund,Growth,884.0192278,1.2,37.6897,4.31,20.17188025,28.90307043,46.76123403,-0.493697195,-0.0476,13.82159109,0,0.5,6755.967095
Edelweiss Recently Listed IPO Fund,Equity Scheme,Thematic Fund,IDCW,870.7791,1.02,51.4518,5.87,15.72746751,23.12750731,39.26198964,0.217480758,0.0228,13.82159109,0,8.166666667,6722.661209
Edelweiss Recently Listed IPO Fund,Equity Scheme,Thematic Fund,Growth,870.7791,1.02,51.4518,5.87,15.72746751,23.12750731,39.26198964,0.217480758,0.0228,13.82159109,0,8.166666667,6722.661209
DSP Quant Fund,Equity Scheme,Thematic Fund,IDCW,848.3873,0.55,25.5992,4.72,17.76387978,24.44813825,38.55123715,0.623868159,0.0686,13.82159109,0,6.833333333,6692.767428
DSP Quant Fund,Equity Scheme,Thematic Fund,Growth,848.3873,0.55,25.5992,4.72,17.76387978,24.44813825,38.55123715,0.623868159,0.0686,13.82159109,0,6.833333333,6692.767428
HSBC Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,863.5906,0.76,21.7051,2.95,19.02446599,30.35215992,50.87069035,1.006443799,0.1109,13.61429544,0,1.166666667,6691.514201
HSBC Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,863.5906,0.76,21.7051,2.95,19.02446599,30.35215992,50.87069035,1.006443799,0.1108,13.61429544,0,1.166666667,6691.512901
Baroda BNP Paribas Innovation Fund,Equity Scheme,Thematic Fund,Growth,865.4576,1.01,54.9272,6.53,15.42611677,22.8698321,38.67488136,0.812774803,0.0871,13.82159109,0,2.083333333,6634.417627
Baroda BNP Paribas Innovation Fund,Equity Scheme,Thematic Fund,IDCW,865.4576,1.01,54.9272,6.53,15.42611677,22.8698321,38.67488136,0.812774803,0.0871,13.82159109,0,2.083333333,6634.417627
Kotak Rural Opportunities Fund,Equity Scheme,Thematic Fund,IDCW,872.3639,0.71,23.0524,3.89,29.08642827,43.04743697,57.9894583,-0.396862697,-0.0398,13.82159109,0,0.416666667,6487.230385
Kotak Rural Opportunities Fund,Equity Scheme,Thematic Fund,Growth,872.3639,0.71,23.0524,3.89,29.08642827,43.04743697,57.9894583,-0.396862697,-0.0398,13.82159109,0,0.416666667,6487.230385
Motilal Oswal Nifty 50 Index Fund,Equity Scheme,Index Fund,Growth,852.6337,0.12,21.2299,3.27,28.57821594,37.50734929,54.55658157,0.493697195,0.056,14.87480402,0,6.333333333,6442.033714
Aditya Birla SL Pharma & Healthcare Fund,Equity Scheme,Sectoral Fund - Pharma & Health Care,IDCW,854.0384,1.02,37.0877,5.06,26.32036218,35.84235791,56.34163522,0.587356791,0.0621,13.16350135,0,6.75,6360.012997
Aditya Birla SL Pharma & Healthcare Fund,Equity Scheme,Sectoral Fund - Pharma & Health Care,Growth,854.0384,1.02,37.0877,5.06,26.32036218,35.84235791,56.34163522,0.58576934,0.0619,13.16350135,0,6.75,6359.986585
Kotak ESG Exclusionary Strategy Fund,Equity Scheme,Thematic Fund,IDCW,822.943,0.93,24.5639,3.67,18.99521595,28.9163162,48.20220842,0.650854823,0.0717,13.82159109,0,5.333333333,6345.467045
Kotak ESG Exclusionary Strategy Fund,Equity Scheme,Thematic Fund,Growth,822.943,0.93,24.5639,3.67,18.99521595,28.9163162,48.20220842,0.650854823,0.0717,13.82159109,0,5.333333333,6345.467045
Axis Nifty 50 Index Fund,Equity Scheme,Index Fund,Growth,843.144099,0.1,21.2328,3.27,28.73079121,38.42015392,55.0756178,0.480997588,0.0544,14.87480402,0,4.333333333,6333.880382
